/home/ykuznetsov/klish-2.1.3/clish/shell/shell_expat.c	clish_expat_chardata_handler	54729	36486
/opt/build/glibc/glibc-2.24/string/../sysdeps/x86_64/multiarch/strcpy-sse2-unaligned.S	__strncpy_sse2_unaligned	63854	38677
???	0x0000000000007580	64056	42704
/home/ykuznetsov/klish-2.1.3/clish/shell/shell_expat.c	clish_expat_free_node'2	70455	46970
/home/ykuznetsov/klish-2.1.3/clish/shell/shell_expat.c	clish_xmlnode_fetch_attr	70881	47254
/opt/build/glibc/glibc-2.24/string/../sysdeps/x86_64/multiarch/strcat-sse2-unaligned.S	__strcat_sse2_unaligned	71448	48054
/opt/build/glibc/glibc-2.24/malloc/malloc.c	realloc	74360	39266
/opt/build/glibc/glibc-2.24/string/strdup.c	strdup	77173	45952
/opt/build/glibc/glibc-2.24/elf/../elf/dl-runtime.c	_dl_fixup	79920	47804
???	0x000000000000e2f0	82152	54768
/opt/build/glibc/glibc-2.24/string/../sysdeps/x86_64/multiarch/../multiarch/memmove-vec-unaligned-erms.S	memcpy@GLIBC_2.2.5	87690	53703
/opt/build/glibc/glibc-2.24/ctype/../include/ctype.h	__ctype_tolower_loc	87927	10164
???	0x000000000000f970	89772	59848
/opt/build/glibc/glibc-2.24/elf/dl-lookup.c	check_match	90417	56628
???	0x0000000000008190	97284	64856
/home/ykuznetsov/klish-2.1.3/lub/bintree/bintree_splay.c	lub_bintree_splay	98819	24927
/opt/build/glibc/glibc-2.24/elf/dl-profstub.c	_dl_mcount_wrapper_check	107280	71520
/opt/build/glibc/glibc-2.24/elf/dl-misc.c	_dl_name_match_p	113274	74499
???	0x0000000000005130	121065	81350
/opt/build/glibc/glibc-2.24/elf/dl-addr.c	_dl_addr	169701	113134
/opt/build/glibc/glibc-2.24/string/../sysdeps/x86_64/multiarch/strcmp-sse2-unaligned.S	__strcmp_sse2_unaligned	172514	115635
/opt/build/glibc/glibc-2.24/string/../sysdeps/x86_64/strlen.S	strlen	176864	96906
/home/ykuznetsov/klish-2.1.3/lub/string/string.c	lub_string_nextword	189816	18568
/opt/build/glibc/glibc-2.24/malloc/malloc.c	free	210702	133671
/opt/build/glibc/glibc-2.24/stdio-common/vfprintf.c	vfprintf	216969	67583
/home/ykuznetsov/klish-2.1.3/clish/shell/shell_expat.c	clish_expat_make_node	229302	152868
/home/ykuznetsov/klish-2.1.3/lub/ctype/ctype.c	lub_ctype_tolower	233740	27112
/opt/build/glibc/glibc-2.24/malloc/malloc.c	malloc_consolidate	272668	180717
???	0x000000000001a2f0	282174	188116
/home/ykuznetsov/klish-2.1.3/lub/string/string.c	lub_string_nocasecmp	314947	39142
/opt/build/glibc/glibc-2.24/string/../sysdeps/x86_64/multiarch/../strcmp.S	strcmp	325612	213684
/opt/build/glibc/glibc-2.24/locale/coll-lookup.c	__collseq_table_lookup	326424	217616
/opt/build/glibc/glibc-2.24/posix/regcomp.c	re_compile_fastmap_iter.isra.24	392748	261832
/opt/build/glibc/glibc-2.24/posix/regcomp.c	parse_expression'2	402051	268034
/opt/build/glibc/glibc-2.24/elf/dl-lookup.c	_dl_lookup_symbol_x	428374	266110
???	0x000000000000f290	435885	290590
/opt/build/glibc/glibc-2.24/wcsmbs/btowc.c	btowc	463848	309232
/opt/build/glibc/glibc-2.24/malloc/malloc.c	malloc	633778	376994
???	0x0000000000013e60	662259	441506
/opt/build/glibc/glibc-2.24/elf/dl-lookup.c	do_lookup_x	747516	475226
/opt/build/glibc/glibc-2.24/malloc/malloc.c	_int_free	894649	551056
/opt/build/glibc/glibc-2.24/wcsmbs/mbrtowc.c	mbrtowc	1146924	764616
/opt/build/glibc/glibc-2.24/iconv/../iconv/skeleton.c	__gconv_transform_utf8_internal	1253760	835840
/opt/build/glibc/glibc-2.24/malloc/malloc.c	_int_malloc	1945991	1240144
